Name the microorganism commonly associated with causing urinary tract infections in sexually active women.,Staphylococcus aureus,Streptococcus pyogenes,Neisseria gonorrhoeae,Escherichia coli,D
What is the causative agent of malaria?,Escherichia coli,Plasmodium spp.,Staphylococcus aureus,Streptococcus pneumoniae,B
Which microorganism is commonly associated with causing dental abscesses?,Staphylococcus aureus,Escherichia coli,Streptococcus pneumoniae,Streptococcus intermedius,A
Name the microorganism responsible for causing whooping cough.,Streptococcus pyogenes,Staphylococcus aureus,Bordetella pertussis,Escherichia coli,C
What microorganism is commonly associated with causing infectious diarrhea in children?,Rotavirus,Staphylococcus aureus,Salmonella enterica,Escherichia coli,A
Which microorganism is responsible for causing candidiasis (oral thrush)?,Aspergillus fumigatus,Escherichia coli,Candida albicans,Staphylococcus aureus,C
Name the microorganism commonly associated with causing pneumonia in elderly individuals.,Staphylococcus aureus,Escherichia coli,Streptococcus pneumoniae,Klebsiella pneumoniae,C
What is the primary mode of transmission for the influenza virus?,Vector-borne,Respiratory droplets,Foodborne,Direct contact,B
Name the most effective way to prevent the spread of healthcare-associated infections.,Vaccination,Hand hygiene,Antibiotic prophylaxis,Isolation precautions,B
What is the recommended duration for surgical hand scrubbing?,At least 1 minute,At least 30 seconds,At least 2 minutes,At least 5 minutes,C
Which of the following is an example of a standard precaution in infection control?,Wearing gloves,Cleaning surfaces with disinfectant,Administering antibiotics,Using a sterile dressing,A
What is the term used to describe the process of killing or eliminating all microorganisms on a surface or object?,Sterilization,Decontamination,Isolation,Disinfection,D
Name the organization responsible for developing guidelines and recommendations for infection control practices in healthcare settings.,Centers for Disease Control and Prevention (CDC),Occupational Safety and Health Administration (OSHA),Food and Drug Administration (FDA),World Health Organization (WHO),A
What is the recommended minimum alcohol concentration for effective hand sanitizers?,90%,45%,30%,60%,D
Which of the following is an example of a healthcare-associated infection?,Tuberculosis,Surgical site infection,Common cold,Seasonal flu,B
Name the practice that aims to reduce the risk of transmission of infectious diseases from healthcare providers to patients.,Source control,Respiratory hygiene,Aseptic technique,Universal precautions,C
Which of the following is an example of a transmission-based precaution in infection control?,Contact precautions,Airborne precautions,Droplet precautions,All of the above,B
Name the process of physically separating patients with certain infectious diseases to prevent the spread of infection.,Quarantine,Isolation,Segregation,Exclusion,B
What is the recommended duration for hand hygiene using an alcohol-based hand sanitizer?,At least 30 seconds,At least 20 seconds,At least 5 seconds,At least 10 seconds,B
Which of the following is an example of personal protective equipment (PPE) used in infection control?,Gauze pads,Hemostats,Surgical scissors,Gloves,D
Name the system used to classify and categorize infectious agents based on their risk of causing disease in humans.,Standard precautions,Chain of infection,Infection prevention bundle,Biosafety level (BSL),D
What is the primary mode of transmission for the human immunodeficiency virus (HIV)?,Ingestion of contaminated food,Sexual contact,Vector-borne,Bloodborne exposure,B
Which of the following is an example of a healthcare-associated infection prevention measure?,Hand hygiene education for the general public,Isolation of patients with common cold,Immunization campaigns for community,Proper cleaning and disinfection of medical equipment,D
Name the device used to create a physical barrier between healthcare providers and patients during certain medical procedures.,Personal protective equipment (PPE),N95 respirator,Face shield,Surgical mask,A
What is the recommended method for hand drying after handwashing?,Using a hand dryer,Using disposable paper towels,Using a shared cloth towel,Using a clean cloth towel,B
Which of the following is an example of a vaccine-preventable infection?,Tuberculosis,Legionnaires' disease,Measles,Clostridium difficile infection,C
What is the leading cause of infectious diseases in Nigeria?,Tuberculosis,Cholera,HIV/AIDS,Malaria,D
Name the primary mode of transmission for Lassa fever in Nigeria.,Ingestion of contaminated food,Contact with infected rodents,Respiratory droplets,Sexual contact,B
What is the recommended first-line treatment for uncomplicated malaria in Nigeria?,Sulfadoxine-pyrimethamine (SP),Quinine,Chloroquine,Artemisinin-based combination therapy (ACT),D
Which of the following is a major challenge to infection control in Nigerian healthcare facilities?,Low patient volume,Strict adherence to guidelines,High vaccination coverage,Lack of adequate resources,D
Name the mosquito species responsible for transmitting malaria in Nigeria.,Chikungunya mosquitoes,Culex mosquitoes,Anopheles mosquitoes,Aedes mosquitoes,C
What is the recommended vaccination schedule for infants in Nigeria?,African Union (AU) schedule,United Nations (UN) schedule,National Programme on Immunization (NPI) schedule,World Health Organization (WHO) schedule,C
Which of the following is an effective method for preventing the spread of cholera in Nigerian communities?,Access to clean water and sanitation facilities,Mass administration of antibiotics,Use of insecticide-treated bed nets,Isolation of infected individuals,A
Name the government agency responsible for overseeing public health in Nigeria.,National Primary Health Care Development Agency (NPHCDA),Nigeria Centre for Disease Control (NCDC),National Agency for Food and Drug Administration and Control (NAFDAC),Federal Ministry of Health (FMOH),A
What is the recommended age for the administration of the measles vaccine in Nigeria?,6 weeks,9 months,2 years,1 year,B
Which of the following is a common practice for preventing the spread of infectious diseases in Nigerian households?,Food sharing among family members,Wearing face masks,Proper hand hygiene,Open defecation,C
Name the infection control measure that is crucial for preventing the transmission of Ebola virus in Nigeria.,Strict adherence to standard precautions,Isolation of infected individuals,Use of personal protective equipment (PPE),Disinfection of contaminated surfaces,A
Which of the following is a common vaccine-preventable disease in Nigeria?,Dengue fever,Typhoid fever,Polio,Yellow fever,C
What is the recommended duration for handwashing with soap and water in Nigerian healthcare settings?,At least 5 seconds,At least 2 minutes,At least 40-60 seconds,At least 10-20 seconds,C
Which of the following is a common vector-borne disease in Nigeria?,Malaria,Dengue fever,Tuberculosis,Cholera,A
Name the traditional cultural practice in Nigeria that may contribute to the spread of infectious diseases.,Female genital mutilation/cutting (FGM/C),Polygamy,Exclusive breastfeeding,Traditional herbal medicine,A
What is the recommended method for storing vaccines in Nigerian healthcare facilities?,Storing at room temperature,Avoiding refrigeration to prevent damage,Maintaining a cold chain system with appropriate temperature monitoring,Freezing at -20°C,C
Which of the following is a common healthcare-associated infection prevention strategy in Nigerian hospitals?,Regular fumigation of hospital wards,Infection prevention and control training for healthcare workers,Universal masking,Visitor restrictions,B
Name the zoonotic disease commonly found in Nigeria that is transmitted through the bites of infected ticks.,Rift Valley fever,Crimean-Congo hemorrhagic fever (CCHF),Avian influenza (bird flu),Brucellosis,B
Which disease is the leading cause of death in Nigeria?,HIV/AIDS,Malaria,Tuberculosis,Cholera,B
What is the recommended method for preventing the spread of HIV in Nigeria?,Correct and consistent use of condoms,Regular handwashing,Proper food hygiene,Isolation of infected individuals,A
Which of the following is a common vaccine-preventable disease in Nigeria?,Yellow fever,Typhoid fever,Polio,Dengue fever,C
Name the infection control measure that is crucial for preventing the transmission of tuberculosis in Nigeria.,Universal masking,Hand hygiene,Respiratory hygiene and cough etiquette,Proper food handling,C
What is the recommended method for safe disposal of used needles and sharps in Nigerian healthcare facilities?,Throwing them in regular trash bins,Placing them in puncture-proof sharps containers,Burning them in an open fire,Flushing them down the toilet,B
Which of the following is an effective method for preventing the spread of cholera in Nigerian communities?,Mass administration of antibiotics,Use of insecticide-treated bed nets,Isolation of infected individuals,Access to clean water and sanitation facilities,D
Name the government agency responsible for overseeing public health in Nigeria.,National Primary Health Care Development Agency (NPHCDA),National Agency for the Control of AIDS (NACA),Federal Ministry of Health (FMOH),Nigeria Centre for Disease Control (NCDC),D
What is the recommended age for the administration of the measles vaccine in Nigeria?,2 years,1 year,6 weeks,9 months,D
Which of the following is a common practice for preventing the spread of infectious diseases in Nigerian households?,Open defecation,Food sharing among family members,Proper hand hygiene,Wearing face masks,C
Name the infection control measure that is crucial for preventing the transmission of Ebola virus in Nigeria.,Disinfection of contaminated surfaces,Isolation of infected individuals,Use of personal protective equipment (PPE),Strict adherence to standard precautions,D
Which of the following is a common vaccine-preventable disease in Nigeria?,Dengue fever,Pneumococcal disease,Cholera,Tuberculosis,B
What is the recommended duration for handwashing with soap and water in Nigerian healthcare settings?,At least 2 minutes,At least 40-60 seconds,At least 10-20 seconds,At least 5 seconds,B
Which of the following is a common vector-borne disease in Nigeria?,Malaria,Tuberculosis,Dengue fever,Cholera,A
Name the traditional cultural practice in Nigeria that may contribute to the spread of infectious diseases.,Female genital mutilation/cutting (FGM/C),Exclusive breastfeeding,Polygamy,Traditional herbal medicine,A
What is the recommended method for storing vaccines in Nigerian healthcare facilities?,Storing at room temperature,Freezing at -20°C,Avoiding refrigeration to prevent damage,Maintaining a cold chain system with appropriate temperature monitoring,D
Which of the following is a common healthcare-associated infection prevention strategy in Nigerian hospitals?,Universal masking,Infection prevention and control training for healthcare workers,Visitor restrictions,Regular fumigation of hospital wards,B
Name the zoonotic disease commonly found in Nigeria that is transmitted through the bites of infected tsetse flies.,Rift Valley fever,Avian influenza (bird flu),Brucellosis,Sleeping sickness (African trypanosomiasis),D
What is a zoonotic disease?,A disease that only affects animals,A disease caused by bacteria,A disease caused by a virus,A disease that can be transmitted from animals to humans,D
Which of the following is an example of a zoonotic disease?,Diabetes,Rabies,Acne,Hypertension,B
What is the primary mode of transmission for zoonotic diseases?,Sexual transmission,Ingestion of contaminated food,Direct contact with infected animals,Inhalation of respiratory droplets,C
Which of the following is a zoonotic disease transmitted by rodents?,HIV/AIDS,Hantavirus pulmonary syndrome,Influenza,Ebola,B
Name the zoonotic disease caused by a bacterium that is commonly transmitted through contaminated food and water.,Salmonellosis,Influenza,Tuberculosis,Leptospirosis,A
Which of the following is a zoonotic disease transmitted through the bites of infected fleas?,Plague,Malaria,Hepatitis B,HIV/AIDS,A
Name the zoonotic disease caused by a virus that is primarily transmitted through the bite of infected ticks.,Dengue fever,Rabies,Lyme disease,West Nile fever,C
What is the term for diseases that can be transmitted between animals and humans?,Vector-borne diseases,Autoimmune diseases,Anthroponotic diseases,Zoonotic diseases,D
Which of the following is a zoonotic disease commonly transmitted through the consumption of undercooked meat?,Toxoplasmosis,Cholera,Malaria,Tuberculosis,A
Name the zoonotic disease caused by a bacterium commonly found in domestic animals and transmitted to humans through contact with animal urine.,Salmonellosis,Ebola,Leptospirosis,Hantavirus pulmonary syndrome,C
What is the recommended method for preventing zoonotic diseases transmitted by mosquitoes?,Eliminating mosquito breeding sites,Using insect repellent,All of the above,Using bed nets,B
Which of the following is a zoonotic disease commonly transmitted through the bite of infected ticks?,SARS-CoV-2,Influenza,Rabies,Lyme disease,D
Name the zoonotic disease caused by a virus that is primarily transmitted through contact with infected camels.,Lyme disease,Avian influenza (bird flu),Hantavirus pulmonary syndrome,Middle East respiratory syndrome (MERS),D
What is the term for diseases that can be transmitted from humans to animals?,Vector-borne diseases,Reverse zoonoses,Anthroponotic diseases,Zoonotic diseases,C
Which of the following is a zoonotic disease transmitted through the consumption of contaminated water or food?,Cryptosporidiosis,HIV/AIDS,Chikungunya,West Nile fever,A
Name the zoonotic disease caused by a parasite commonly found in cats and transmitted to humans through contact with cat feces.,Leptospirosis,Salmonellosis,Ebola,Toxoplasmosis,D
Which of the following is a zoonotic disease transmitted through the bites of infected mosquitoes?,Zika virus infection,Hepatitis C,Influenza,Rotavirus infection,A
What is the primary causative agent of tuberculosis?,Streptococcus pneumoniae,Mycobacterium tuberculosis,Escherichia coli,Mycobacterium leprae,B
Which of the following is associated with the production of exotoxins?,Salmonella enterica,Clostridium difficile,Staphylococcus aureus,Haemophilus influenzae,C
Name the fungal pathogen responsible for causing histoplasmosis.,Candida albicans,Histoplasma capsulatum,Aspergillus fumigatus,Pneumocystis jirovecii,B
What is the main mode of transmission of hepatitis A?,Sexual transmission,Fecal-oral route,Aerosol transmission,Blood transfusion,B
Which of the following is a characteristic feature of Chlamydia trachomatis infection?,Production of exotoxins,Invasion of host tissues,Obligate intracellular growth,Formation of biofilms,C
Name the protozoan parasite responsible for causing malaria.,Entamoeba histolytica,Toxoplasma gondii,Plasmodium falciparum,Giardia lamblia,C
What is the primary causative agent of Lyme disease?,Leptospira interrogans,Neisseria gonorrhoeae,Borrelia burgdorferi,Treponema pallidum,C
Which of the following is associated with the production of endotoxins?,Escherichia coli,Serratia marcescens,Staphylococcus aureus,Streptococcus pyogenes,A
Name the virus responsible for causing acquired immunodeficiency syndrome (AIDS).,Influenza virus,Herpes simplex virus,Varicella-zoster virus,Human immunodeficiency virus (HIV),D
What is the primary causative agent of cholera?,Salmonella enterica,Vibrio cholerae,Yersinia pestis,Shigella flexneri,B
Which of the following is a characteristic feature of Clostridium tetani infection?,Production of exotoxins,Invasion of host tissues,Formation of biofilms,Production of tetanospasmin toxin,D
Name the bacterial pathogen responsible for causing diphtheria.,Legionella pneumophila,Corynebacterium diphtheriae,Neisseria meningitidis,Streptococcus pyogenes,B
What is the main mode of transmission of hepatitis B?,Sexual transmission,Parenteral transmission,Blood transfusion,Fecal-oral route,B
Which of the following is a characteristic feature of Mycobacterium leprae infection?,Slow-growing organism,Formation of biofilms,Production of exotoxins,Invasion of host tissues,A
Name the fungus responsible for causing candidiasis (yeast infection).,Aspergillus fumigatus,Candida albicans,Pneumocystis jirovecii,Histoplasma capsulatum,B
What is the primary causative agent of syphilis?,Treponema pallidum,Haemophilus ducreyi,Chlamydia trachomatis,Neisseria gonorrhoeae,A
Which of the following is associated with the production of a heat-labile toxin?,Klebsiella pneumoniae,Staphylococcus aureus,Escherichia coli,Salmonella enterica,C
Name the bacteria responsible for causing Legionnaires' disease.,Pseudomonas aeruginosa,Streptococcus pneumoniae,Legionella pneumophila,Haemophilus influenzae,C
What is the main mode of transmission of hepatitis C?,Aerosol transmission,Sexual transmission,Blood transfusion,Parenteral transmission,D
Which of the following is a characteristic feature of Streptococcus pneumoniae infection?,Obligate intracellular growth,Formation of biofilms,Invasion of host tissues,Production of exotoxins,B
What is the term used to describe infectious diseases that have recently increased in incidence or geographic range?,Emerging infections,Chronic infections,Hereditary infections,Endemic infections,A
Which of the following is an example of an emerging viral infection?,Ebola virus disease,Tuberculosis,Syphilis,Malaria,A
Name the mosquito-borne viral infection that emerged in the Americas in 2015 and is associated with microcephaly in newborns.,Dengue fever,Malaria,Zika virus infection,Chikungunya,C
What is the process by which a pathogen adapts to a new host species?,Drug resistance,Host switching,Vector control,Immunity development,B
Which of the following is an example of a reemerging bacterial infection?,Cholera,Tuberculosis,Leprosy,Influenza,B
Name the respiratory virus that caused a global pandemic in 2009.,H1N1 influenza (swine flu),Ebola virus disease,Hepatitis C,HIV/AIDS,A
What is the term used to describe the return of a previously controlled or eradicated infectious disease?,Hereditary infection,Chronic infection,Reemerging infection,Endemic infection,C
Which of the following is an example of an emerging parasitic infection?,Toxoplasmosis,Chagas disease,Cryptosporidiosis,Malaria,C
Name the bacterial infection caused by an antibiotic-resistant strain of Staphylococcus aureus.,Clostridium difficile infection,Salmonellosis,Lyme disease,Methicillin-resistant Staphylococcus aureus (MRSA),D
What is the primary mode of transmission for emerging zoonotic infections?,Sexual transmission,Direct contact with infected animals,Ingestion of contaminated food,Inhalation of respiratory droplets,B
Which of the following is an example of a reemerging viral infection?,Measles,Dengue fever,West Nile fever,Chikungunya,A
Name the infectious disease caused by the bacterium Mycobacterium tuberculosis that has seen a resurgence in recent years.,Tuberculosis,Influenza,Leprosy,Cholera,A
What is the term used to describe the spread of a disease across multiple countries or continents?,Epidemic,Outbreak,Pandemic,Endemic,C
Which of the following is an example of an emerging fungal infection?,Influenza,Cryptococcosis,HIV/AIDS,Salmonellosis,B
Name the viral infection that emerged in the 1980s and has since become a global pandemic.,Hepatitis C,Ebola virus disease,HIV/AIDS,SARS-CoV-2 (COVID-19),C
What is the primary mode of transmission for reemerging vector-borne infections?,Direct contact with infected individuals,Ingestion of contaminated food,Sexual transmission,Bites of infected vectors,D
Which of the following is an example of an emerging bacterial infection?,Clostridium difficile infection,Salmonellosis,Cholera,Lyme disease,A
Name the viral hemorrhagic fever that emerged in West Africa in 2014 and caused a large outbreak.,Lassa fever,Hantavirus pulmonary syndrome,Yellow fever,Ebola virus disease,D
What is the term used to describe the process of a pathogen becoming resistant to the drugs used to treat it?,Host switching,Immunity development,Antimicrobial resistance,Vector control,C
Which of the following is an example of a reemerging parasitic infection?,Toxoplasmosis,Chagas disease,Cryptosporidiosis,Malaria,D
What is the primary cause of antibiotic resistance?,Overuse and misuse of antibiotics,Environmental pollution,Genetic mutations,Inadequate sanitation practices,A
Which of the following is an example of a Gram-negative bacterium that is known for its high level of antibiotic resistance?,Streptococcus pneumoniae,Mycobacterium tuberculosis,Staphylococcus aureus,Escherichia coli,D
Name the enzyme produced by bacteria that inactivates beta-lactam antibiotics.,DNA polymerase,Beta-lactamase,RNAase,Reverse transcriptase,B
What is the term used to describe bacteria that are resistant to multiple classes of antibiotics?,Extensively drug-resistant bacteria,Broad-spectrum bacteria,Superbugs,Multidrug-resistant bacteria,D
Which of the following is a mechanism of antibiotic resistance that involves the active efflux of antibiotics from bacterial cells?,Plasmid transfer,Efflux pumps,Conjugation,Mutation,B
Name the process by which bacteria transfer antibiotic resistance genes to other bacteria.,Horizontal gene transfer,Vertical gene transfer,Gene duplication,Mutation,A
What is the term used to describe the ability of bacteria to acquire resistance to an antibiotic through spontaneous genetic changes?,Secondary resistance,Acquired resistance,Intrinsic resistance,Primary resistance,C
Which of the following is an example of a Gram-positive bacterium that is known for its high level of antibiotic resistance?,Escherichia coli,Klebsiella pneumoniae,Pseudomonas aeruginosa,Staphylococcus aureus,D
Name the protein targets in bacteria that are commonly affected by antibiotic action.,Reverse transcriptase,Hormone receptors,DNA polymerase,Ribosomes,D
What is the term used to describe the phenomenon where bacteria become resistant to multiple antibiotics simultaneously?,Cross-resistance,Sequential resistance,Co-resistance,Synergistic resistance,A
Which of the following is a mechanism of antibiotic resistance that involves the modification or inactivation of antibiotics by enzymes produced by bacteria?,Decreased permeability,Decreased uptake,Enzymatic inactivation,Target site modification,C
Name the process by which bacteria can acquire antibiotic resistance genes from the environment.,Conjugation,Transduction,Mutation,Transformation,D
What is the term used to describe the use of two or more antibiotics together to treat an infection?,Sequential therapy,Combination therapy,Dual therapy,Monotherapy,B
Which of the following is an example of a mechanism of antibiotic resistance that involves the alteration of target site in bacteria?,Decreased permeability,Decreased uptake,Target site modification,Enzymatic inactivation,C
Name the plasmids that carry antibiotic resistance genes and can be transferred between bacteria.,Transposons,Resistance genes,R-plasmids,Conjugative plasmids,C
What is the term used to describe the process of bacteria becoming resistant to antibiotics that they were previously susceptible to?,Secondary resistance,Mutational resistance,Acquired resistance,Antibiotic resistance evolution,D
Which of the following is a mechanism of antibiotic resistance that involves a decrease in the ability of bacteria to take up antibiotics?,Decreased uptake,Decreased permeability,Enzymatic inactivation,Target site modification,A
Name the protein produced by bacteria that can modify the target site of antibiotics and prevent their binding.,Altered permease,Reverse transcriptase,Beta-lactamase,Modified target protein,D
What is the term used to describe the ability of bacteria to survive in the presence of antibiotics?,Antibiotic resistance,Antibiotic tolerance,Antibiotic susceptibility,Antibiotic sensitivity,B
Which of the following is an example of a mechanism of antibiotic resistance that involves a decrease in the permeability of bacterial cell membranes?,Target site modification,Enzymatic inactivation,Decreased permeability,Decreased uptake,C
What is the study of the distribution and determinants of health-related states or events in specified populations called?,Immunology,Pathology,Pharmacology,Epidemiology,D
Which of the following is an example of a communicable disease?,Heart disease,Diabetes,Cancer,Influenza,D
Name the statistical measure that represents the number of new cases of a disease in a population at risk over a specified period of time.,Prevalence rate,Morbidity rate,Incidence rate,Mortality rate,C
What is the term used to describe the number of deaths in a population due to a specific cause over a specified period of time?,Morbidity rate,Mortality rate,Prevalence rate,Incidence rate,B
Which of the following is an example of a non-communicable disease?,Influenza,Diabetes,HIV/AIDS,Tuberculosis,B
Name the study design that compares individuals with a specific health condition to individuals without the condition to identify potential risk factors.,Cohort study,Cross-sectional study,Randomized controlled trial,Case-control study,D
What is the term used to describe the proportion of individuals with a specific health condition in a population at a given point in time?,Incidence rate,Mortality rate,Morbidity rate,Prevalence rate,D
Which of the following is an example of a vector-borne disease?,Malaria,Diabetes,Hepatitis C,Tuberculosis,A
Name the study design that follows a group of individuals over time to identify potential risk factors and outcomes.,Cross-sectional study,Cohort study,Case-control study,Randomized controlled trial,B
Which of the following is an example of a zoonotic disease?,Malaria,Rabies,HIV/AIDS,Dengue fever,B
Name the statistical measure that represents the total number of individuals with a specific health condition in a population at a given point in time.,Mortality rate,Incidence rate,Morbidity rate,Prevalence rate,D
What is the term used to describe the occurrence of more cases of a disease than expected in a given area or population?,Endemic,Epidemic,Outbreak,Pandemic,C
Which of the following is an example of a vaccine-preventable disease?,Lung cancer,Measles,Alzheimer's disease,Hypertension,B
Name the study design that collects data from a population at a specific point in time to estimate the prevalence of a health condition.,Randomized controlled trial,Case-control study,Cross-sectional study,Cohort study,C
What is the term used to describe the number of individuals who have a specific health condition relative to the total population at risk?,Incidence rate,Mortality rate,Attack rate,Prevalence rate,C
Which of the following is an example of a sexually transmitted infection?,Diabetes,Malaria,Tuberculosis,HIV/AIDS,D
Name the study design that randomly assigns individuals to different interventions or control groups to evaluate the effectiveness of a treatment or preventive measure.,Cross-sectional study,Case-control study,Cohort study,Randomized controlled trial,D
What is the term used to describe the spread of a disease over a wide geographic area?,Outbreak,Pandemic,Epidemic,Endemic,B
Which of the following is an example of a chronic disease?,Influenza,Dengue fever,Diabetes,Cholera,C
