The division of the peripheral nervous system that transmits sensory information to the central nervous system is the:, Autonomic division, Efferent division,Afferent division, Somatic division,C
Which part of the brain is responsible for processing auditory information?,Temporal lobe, Parietal lobe, Occipital lobe, Frontal lobe,A
The neurotransmitter involved in pleasure and reward pathways in the brain is:,Dopamine, Acetylcholine, GABA, Serotonin,A
What is the primary function of the amygdala in the brain?,Emotional processing and fear response, Motor coordination, Language and speech production, Control of hunger and thirst,A
The part of the central nervous system that is responsible for relaying sensory and motor signals between the brain and the rest of the body is the:,Spinal cord, Cerebrum, Cerebellum, Brainstem,A
Which part of the brain is responsible for higher cognitive functions such as reasoning and problem-solving?,Frontal lobe, Parietal lobe, Occipital lobe, Temporal lobe,A
The neurotransmitter involved in memory formation and learning is:, Serotonin,Acetylcholine, Dopamine, GABA,B
What is the primary function of the hippocampus in the brain?, Motor coordination, Control of hunger and thirst, Emotional processing,Formation and retrieval of memories,D
"The division of the autonomic nervous system that is responsible for the ""fight or flight"" response is the:",Sympathetic division, Central division, Parasympathetic division, Somatic division,A
Which part of the brain is responsible for processing tactile and sensory information?, Occipital lobe,Parietal lobe, Temporal lobe, Frontal lobe,B
The neurotransmitter involved in inhibiting neural activity and promoting relaxation is:, Dopamine, Acetylcholine,GABA, Serotonin,C
Which part of the brain is responsible for regulating sleep and wakefulness?,Reticular formation, Thalamus, Hippocampus, Amygdala,A
The division of the autonomic nervous system that is responsible for rest and digestion is the:, Sympathetic division,Parasympathetic division, Somatic division, Central division,B
What is the primary function of the frontal lobe in the brain?, Auditory processing, Motor coordination,Executive functions and decision-making, Visual processing,C
The neurotransmitter involved in pain perception and mood regulation is:, Dopamine, GABA, Acetylcholine,Serotonin,D
Which part of the brain is responsible for regulating body temperature and circadian rhythms?, Medulla oblongata,Hypothalamus, Cerebrum, Cerebellum,B
The region of the brain that plays a key role in the formation of new memories is the:, Hypothalamus, Amygdala,Hippocampus, Thalamus,C
What is the primary function of the brainstem in the central nervous system?,Control of vital functions such as breathing and heart rate, Motor coordination, Processing of sensory information, Language and speech production,A
The division of the autonomic nervous system that is responsible for mobilizing energy during times of stress is the:, Parasympathetic division, Central division, Somatic division,Sympathetic division,D
What is the primary function of the thalamus in the brain?, Emotional processing,Relay station for sensory information, Control of hunger and thirst, Production of hormones,B
The neurotransmitter involved in voluntary movement and reward pathways is:, Acetylcholine, Serotonin, GABA,Dopamine,D
Which part of the brain is responsible for processing language and speech production?, Temporal lobe,Broca's area, Wernicke's area, Parietal lobe,B
What is the primary function of the corpus callosum in the brain?,Communication between the left and right hemispheres, Control of hunger and thirst, Emotional processing, Motor coordination,A
The division of the autonomic nervous system that controls involuntary functions of internal organs is the:, Somatic motor division, Sensory division,Visceral motor division, Central division,C
Which part of the brain is responsible for processing visual and spatial information?,Occipital lobe, Frontal lobe, Temporal lobe, Parietal lobe,A
The neurotransmitter involved in mood regulation and sleep-wake cycles is:, Dopamine, GABA, Acetylcholine,Serotonin,D
Which part of the brain is responsible for processing and interpreting sensory information?, Motor cortex, Visual cortex,Somatosensory cortex, Auditory cortex,C
What is the primary function of the basal ganglia in the brain?, Processing of visual information, Control of hunger and thirst, Emotional processing,Motor control and coordination,D
"The division of the autonomic nervous system that controls the ""rest and digest"" response is the:",Parasympathetic division, Somatic division, Central division, Sympathetic division,A
Which part of the brain is responsible for processing and interpreting olfactory (smell) information?,Olfactory bulb, Amygdala, Hippocampus, Thalamus,A
What is the primary function of the limbic system in the brain?, Motor coordination,Emotional processing and memory formation, Control of body temperature, Language and speech production,B
The division of the autonomic nervous system that controls the contraction of smooth muscles and secretion of glands is the:, Somatic motor division, Sensory division, Central division,Visceral motor division,D
Which part of the brain is responsible for processing and interpreting gustatory (taste) information?,Gustatory cortex, Hippocampus, Thalamus, Amygdala,A
What is the primary function of the prefrontal cortex in the brain?, Auditory processing, Visual processing,Executive functions and decision-making, Motor coordination,C
The part of the central nervous system that is responsible for relaying sensory information to the cerebral cortex is the:,Thalamus, Hippocampus, Hypothalamus, Amygdala,A
Which neurotransmitter is deficient in individuals with Parkinson's disease?, Acetylcholine, Serotonin,Dopamine, GABA,C
What is the primary function of the reticular formation in the brain?, Control of hunger and thirst, Production of hormones,Regulation of sleep and wakefulness, Emotional processing,C
The division of the autonomic nervous system that controls the contraction of skeletal muscles is the:,Somatic motor division, Sensory division, Central division, Visceral motor division,A
Which part of the brain is responsible for processing and interpreting auditory (sound) information?, Somatosensory cortex,Auditory cortex, Motor cortex, Visual cortex,B
The neurotransmitter involved in regulating pain perception and mood is:, Acetylcholine,Serotonin, GABA, Dopamine,B
What is the primary function of the hypothalamus in the brain?,Regulation of body temperature and control of hunger and thirst, Language and speech production, Motor coordination, Emotional processing,A
The part of the central nervous system that is responsible for processing visual information is the:, Somatosensory cortex, Auditory cortex, Motor cortex,Visual cortex,D
Which neurotransmitter is commonly associated with feelings of pleasure and reward?,Dopamine, GABA, Serotonin, Acetylcholine,A
