Which of the following is a characteristic feature of bronchiectasis?,Obstruction of the bronchi,Inflammation of the bronchi,Constriction of the bronchi,Permanent dilation of the bronchi,D
What is the most common cause of lung abscess?,Pneumocystis jirovecii infection,Lung cancer,Aspiration of oropharyngeal flora,Tuberculosis,C
Which of the following is a characteristic feature of sarcoidosis?,Airway remodeling and bronchial hyperresponsiveness,Caseating granulomas in the lungs,Diffuse alveolar damage,Noncaseating granulomas in multiple organs,D
What is the most common cause of occupational lung disease?,Exposure to asbestos fibers,Exposure to coal dust,Exposure to beryllium,Exposure to silica dust,A
Which of the following is a characteristic feature of pulmonary embolism?,Dilation of the bronchial walls,Restrictive lung disease,Inflammation of the lung parenchyma,Obstruction of a pulmonary artery by a blood clot,D
What is the primary cause of acute respiratory distress syndrome (ARDS)?,Obstruction of the airways,Diffuse alveolar damage,Pulmonary fibrosis,Granulomatous inflammation,B
Which of the following is a characteristic feature of pulmonary hypertension?,Decreased pulmonary capillary wedge pressure,Right-to-left shunting,Elevated pulmonary artery pressure,Increased pulmonary vascular resistance,C
What is the most common cause of lung cancer?,Smoking tobacco,Genetic predisposition,Exposure to asbestos fibers,Exposure to radon gas,A
Which of the following is a characteristic feature of interstitial lung disease?,Cavitation of lung nodules,Honeycomb appearance on imaging,Fibrosis of the lung parenchyma,Granuloma formation,C
What is the most common cause of a pneumothorax?,Pulmonary embolism,Lung abscess,Pulmonary fibrosis,Rupture of subpleural blebs or bullae,D
Which of the following is a characteristic feature of cystic fibrosis?,Obstruction of the pulmonary veins,Abnormal transport of chloride ions,Inflammation and scarring of the bronchi,Formation of fibrous cysts in the lungs,B
What is the primary cause of primary spontaneous pneumothorax?,Rupture of subpleural blebs or bullae,Blunt chest trauma,Pulmonary embolism,Obstruction of the airways,A
Which of the following is a characteristic feature of bronchopulmonary dysplasia?,Inflammation and scarring of the bronchi,Formation of cysts in the lung parenchyma,Impaired lung development in premature infants,Obstruction of the airways,C
What is the most common cause of chronic obstructive pulmonary disease (COPD)?,Smoking tobacco,Exposure to silica dust,Exposure to asbestos fibers,Genetic predisposition,A
Which of the following is a characteristic feature of pulmonary fibrosis?,Airway remodeling and bronchial hyperresponsiveness,Granuloma formation,Excessive deposition of collagen in the lung parenchyma,Diffuse alveolar damage,C
What is the primary cause of tuberculosis (TB)?,Mycobacterium leprae,Mycobacterium avium complex,Mycobacterium tuberculosis,Mycobacterium kansasii,C
Which of the following is a characteristic feature of acute bronchitis?,Obstruction of the bronchi,Permanent dilation of the bronchi,Constriction of the bronchi,Inflammation of the bronchi,D
What is the most common cause of pleural effusion?,Lung abscess,Pulmonary embolism,Congestive heart failure,Lung cancer,C
Which of the following is a characteristic feature of pulmonary edema?,Accumulation of fluid in the alveoli and interstitium,Restrictive lung disease,Dilation of the bronchial walls,Formation of fibrous cysts in the lungs,A
What is the most common cause of peptic ulcers?,Smoking,Nonsteroidal anti-inflammatory drugs (NSAIDs),Helicobacter pylori infection,Alcohol abuse,C
Which of the following is a characteristic feature of Crohn's disease?,Continuous inflammation limited to the rectum,Formation of diverticula in the sigmoid colon,Presence of pseudopolyps in the colon,Transmural inflammation of the gastrointestinal tract,D
What is the most common cause of acute pancreatitis?,Alcohol abuse,Gallstones,Autoimmune disease,Hypertriglyceridemia,B
Which of the following is a characteristic feature of celiac disease?,Formation of diverticula in the sigmoid colon,Autoimmune-mediated damage to the small intestine in response to gluten,Presence of pseudopolyps in the colon,Inflammation of the colon and rectum,B
What is the primary cause of esophageal cancer?,Helicobacter pylori infection,Alcohol abuse,Chronic gastroesophageal reflux disease (GERD),Tobacco smoking,C
Which of the following is a characteristic feature of diverticular disease?,Inflammation of the colon and rectum,Continuous inflammation limited to the rectum,Presence of pseudopolyps in the colon,Formation of diverticula in the colon,D
What is the most common cause of chronic hepatitis?,Hepatitis C virus (HCV) infection,Autoimmune disease,Hepatitis B virus (HBV) infection,Alcohol abuse,C
Which of the following is a characteristic feature of ulcerative colitis?,Transmural inflammation of the gastrointestinal tract,Formation of diverticula in the sigmoid colon,Presence of pseudopolyps in the colon,Continuous inflammation limited to the rectum,D
What is the primary cause of nonalcoholic fatty liver disease (NAFLD)?,Autoimmune disease,Alcohol abuse,Chronic viral hepatitis,Insulin resistance and metabolic syndrome,D
Which of the following is a characteristic feature of gastric adenocarcinoma?,Intestinal metaplasia of the gastric mucosa,Inflammation of the colon and rectum,Formation of diverticula in the sigmoid colon,Presence of pseudopolyps in the colon,A
What is the most common cause of acute appendicitis?,Fecaliths,Obstruction of the appendiceal lumen,Formation of diverticula in the sigmoid colon,Inflammation of the colon and rectum,B
Which of the following is a characteristic feature of viral hepatitis?,Formation of diverticula in the sigmoid colon,Transmural inflammation of the gastrointestinal tract,Inflammation of the liver,Presence of pseudopolyps in the colon,C
What is the primary cause of gastroesophageal reflux disease (GERD)?,Inflammation of the colon and rectum,Helicobacter pylori infection,Formation of diverticula in the sigmoid colon,Weakness of the lower esophageal sphincter,D
Which of the following is a characteristic feature of Barrett's esophagus?,Presence of pseudopolyps in the colon,Formation of diverticula in the sigmoid colon,Inflammation of the colon and rectum,Replacement of the normal squamous epithelium with intestinal-type columnar epithelium,D
What is the most common cause of chronic gastritis?,Alcohol abuse,Helicobacter pylori infection,Autoimmune disease,Nonsteroidal anti-inflammatory drugs (NSAIDs),B
Which of the following is a characteristic feature of colorectal cancer?,Continuous inflammation limited to the rectum,Presence of adenomatous polyps in the colon,Inflammation of the colon and rectum,Formation of diverticula in the sigmoid colon,B
What is the primary cause of primary biliary cholangitis (PBC)?,Chronic viral hepatitis,Formation of diverticula in the sigmoid colon,Autoimmune destruction of the intrahepatic bile ducts,Alcohol abuse,C
Which of the following is a characteristic feature of gastric ulcers?,Formation of diverticula in the sigmoid colon,Inflammation of the colon and rectum,Ulceration in the gastric mucosa,Presence of pseudopolyps in the colon,C
What is the most common cause of acute hepatitis?,Inflammation of the colon and rectum,Alcohol abuse,Viral infection,Nonsteroidal anti-inflammatory drugs (NSAIDs),C
Which of the following is a characteristic feature of irritable bowel syndrome (IBS)?,Inflammation of the colon and rectum,Functional disorder of the gastrointestinal tract,Formation of diverticula in the sigmoid colon,Presence of pseudopolyps in the colon,B
What is the primary cause of primary sclerosing cholangitis (PSC)?,Alcohol abuse,Inflammation of the colon and rectum,Unknown etiology,Autoimmune disease,C
What is the most common cause of acute tubular necrosis?,Toxic injury,Obstruction,Glomerulonephritis,Ischemia,D
Which of the following is a characteristic feature of nephrotic syndrome?,Hematuria,Suppressed antidiuretic hormone (ADH) levels,Reduced glomerular filtration rate (GFR),Massive proteinuria,D
What is the primary cause of acute kidney injury (AKI)?,Acute tubular necrosis,Renal artery stenosis,Obstruction,Chronic glomerulonephritis,A
Which of the following is a characteristic feature of polycystic kidney disease (PKD)?,Inflammation of the renal parenchyma,Obstruction of the ureters,Presence of renal calculi,Presence of multiple renal cysts,D
What is the most common cause of chronic kidney disease (CKD)?,Hypertension,Acute tubular necrosis,Diabetes mellitus,Renal artery stenosis,C
Which of the following is a characteristic feature of renal cell carcinoma?,Inflammation of the renal parenchyma,Obstruction of the ureters,Presence of multiple renal cysts,Presence of a solid renal mass,D
What is the primary cause of nephrolithiasis (kidney stones)?,Uric acid stones,Calcium oxalate or calcium phosphate stones,Cystine stones,Struvite stones,B
Which of the following is a characteristic feature of acute glomerulonephritis?,Suppressed antidiuretic hormone (ADH) levels,Reduced glomerular filtration rate (GFR),Massive proteinuria,Hematuria and proteinuria,D
What is the most common cause of urinary tract infections (UTIs)?,Proteus mirabilis infection,Escherichia coli (E. coli) infection,Klebsiella pneumoniae infection,Staphylococcus aureus infection,B
Which of the following is a characteristic feature of renal artery stenosis?,Narrowing of the renal arteries,Obstruction of the ureters,Inflammation of the renal parenchyma,Presence of multiple renal cysts,A
What is the primary cause of diabetic nephropathy?,Inflammation of the renal parenchyma,Obstruction of the renal arteries,Long-standing diabetes mellitus,Presence of multiple renal cysts,C
Which of the following is a characteristic feature of acute pyelonephritis?,Inflammation of the renal parenchyma,Reduced glomerular filtration rate (GFR),Suppressed antidiuretic hormone (ADH) levels,Hematuria and proteinuria,A
What is the most common cause of renal failure in children?,Acute tubular necrosis,Chronic glomerulonephritis,Congenital anomalies of the kidney and urinary tract,Obstruction,C
Which of the following is a characteristic feature of nephrogenic diabetes insipidus?,Suppressed antidiuretic hormone (ADH) levels,Reduced glomerular filtration rate (GFR),Inability of the kidneys to respond to antidiuretic hormone (ADH),Massive proteinuria,C
What is the primary cause of renal artery thrombosis?,Obstruction of the ureters,Presence of multiple renal cysts,Inflammation of the renal parenchyma,Formation of a blood clot within the renal artery,D
Which of the following is a characteristic feature of acute interstitial nephritis?,Inflammation of the renal interstitium,Reduced glomerular filtration rate (GFR),Suppressed antidiuretic hormone (ADH) levels,Hematuria and proteinuria,A
What is the most common cause of acute renal failure in hospitalized patients?,Obstruction,Renal artery stenosis,Chronic glomerulonephritis,Acute tubular necrosis,D
Which of the following is a characteristic feature of nephrocalcinosis?,Inflammation of the renal parenchyma,Obstruction of the ureters,Deposition of calcium salts in the renal parenchyma,Presence of multiple renal cysts,C
What is the primary cause of Goodpasture syndrome?,Presence of multiple renal cysts,Viral infection,Inflammation of the renal parenchyma,Autoimmune attack against the glomerular basement membrane,D
Which of the following is a characteristic feature of renal tubular acidosis?,Reduced glomerular filtration rate (GFR),Hematuria and proteinuria,Suppressed antidiuretic hormone (ADH) levels,Inability of the renal tubules to excrete hydrogen ions,D
What is the primary cause of Alzheimer's disease?,Ischemic injury,Traumatic brain injury,Genetic mutations,Accumulation of beta-amyloid plaques and neurofibrillary tangles,D
Which of the following is a characteristic feature of Parkinson's disease?,Accumulation of beta-amyloid plaques and neurofibrillary tangles,Loss of dopaminergic neurons in the substantia nigra,Traumatic brain injury,Ischemic injury,B
What is the primary cause of multiple sclerosis (MS)?,Ischemic injury,Traumatic brain injury,Autoimmune destruction of myelin in the central nervous system,Genetic mutations,C
Which of the following is a characteristic feature of amyotrophic lateral sclerosis (ALS)?,Ischemic injury,Accumulation of beta-amyloid plaques and neurofibrillary tangles,Degeneration of upper and lower motor neurons,Traumatic brain injury,C
What is the most common cause of subarachnoid hemorrhage?,Genetic mutations,Traumatic brain injury,Ruptured cerebral aneurysm,Ischemic stroke,C
Which of the following is a characteristic feature of Huntington's disease?,Ischemic injury,Caudate nucleus atrophy,Traumatic brain injury,Accumulation of beta-amyloid plaques and neurofibrillary tangles,B
What is the primary cause of cerebral infarction (ischemic stroke)?,Hemorrhagic stroke,Head trauma,Thrombotic or embolic occlusion of a cerebral artery,Genetic mutations,C
Which of the following is a characteristic feature of Guillain-Barré syndrome?,Ischemic injury,Accumulation of beta-amyloid plaques and neurofibrillary tangles,Traumatic brain injury,Acute inflammatory demyelinating polyneuropathy,D
What is the most common cause of intracerebral hemorrhage?,Head trauma,Hypertension,Hemorrhagic stroke,Genetic mutations,B
Which of the following is a characteristic feature of meningioma?,Ischemic injury,Malignant tumor arising from the meninges,Traumatic brain injury,Benign tumor arising from the meninges,D
What is the primary cause of epidural hematoma?,Rupture of the middle meningeal artery,Traumatic brain injury,Genetic mutations,Ischemic injury,A
Which of the following is a characteristic feature of cerebral palsy?,Accumulation of beta-amyloid plaques and neurofibrillary tangles,Traumatic brain injury,Nonprogressive disorder of movement and posture,Ischemic injury,C
What is the most common cause of bacterial meningitis in adults?,Neisseria meningitidis,Haemophilus influenzae,Streptococcus pneumoniae,Listeria monocytogenes,C
Which of the following is a characteristic feature of glioblastoma?,Malignant tumor arising from glial cells,Ischemic injury,Traumatic brain injury,Accumulation of beta-amyloid plaques and neurofibrillary tangles,A
What is the primary cause of spinal cord injury?,Accumulation of beta-amyloid plaques and neurofibrillary tangles,Ischemic injury,Traumatic injury to the vertebral column and spinal cord,Genetic mutations,C
Which of the following is a characteristic feature of cerebral venous thrombosis?,Ischemic injury,Traumatic brain injury,Accumulation of beta-amyloid plaques and neurofibrillary tangles,Thrombosis of the cerebral veins and sinuses,D
What is the most common cause of peripheral neuropathy?,Diabetes mellitus,Genetic mutations,Traumatic brain injury,Ischemic injury,A
Which of the following is a characteristic feature of neurofibromatosis type 1?,Multiple neurofibromas and café-au-lait spots,Ischemic injury,Traumatic brain injury,Accumulation of beta-amyloid plaques and neurofibrillary tangles,A
What is the primary cause of carpal tunnel syndrome?,Compression of the median nerve at the wrist,Genetic mutations,Ischemic injury,Traumatic brain injury,A
Which of the following is a characteristic feature of meningococcal meningitis?,Infection caused by Neisseria meningitidis,Traumatic brain injury,Ischemic injury,Accumulation of beta-amyloid plaques and neurofibrillary tangles,A
What is the primary cause of primary hyperparathyroidism?,Parathyroid carcinoma,Parathyroid hyperplasia,Thyroid carcinoma,Parathyroid adenoma,D
Which of the following is a characteristic feature of Cushing's syndrome?,Excessive production of thyroid hormone by the thyroid gland,Excessive production of cortisol by the adrenal glands,Excessive production of insulin by the pancreas,Excessive production of aldosterone by the adrenal glands,B
What is the primary cause of primary hypothyroidism?,Autoimmune destruction of the thyroid gland,Iodine deficiency,Excessive production of thyroid hormone by the thyroid gland,Adrenal insufficiency,A
Which of the following is a characteristic feature of Graves' disease?,Excessive production of cortisol by the adrenal glands,Autoimmune stimulation of the thyroid gland resulting in hyperthyroidism,Excessive production of insulin by the pancreas,Excessive production of aldosterone by the adrenal glands,B
What is the most common cause of primary adrenal insufficiency (Addison's disease)?,Excessive production of thyroid hormone by the thyroid gland,Excessive production of insulin by the pancreas,Autoimmune destruction of the adrenal cortex,Traumatic injury to the adrenal glands,C
Which of the following is a characteristic feature of pheochromocytoma?,Excessive production of catecholamines by the adrenal medulla,Excessive production of cortisol by the adrenal glands,Excessive production of insulin by the pancreas,Excessive production of aldosterone by the adrenal glands,A
What is the primary cause of acromegaly?,Deficiency of growth hormone by the pituitary gland,Excessive production of thyroid hormone by the thyroid gland,Excessive production of growth hormone by the pituitary gland,Excessive production of insulin by the pancreas,C
Which of the following is a characteristic feature of diabetes insipidus?,Excessive production of aldosterone by the adrenal glands,Excessive production of insulin by the pancreas,Excessive production of cortisol by the adrenal glands,Inability of the kidneys to concentrate urine due to inadequate antidiuretic hormone (ADH) production or response,D
What is the most common cause of primary hyperaldosteronism?,Adrenal hyperplasia,Adrenal adenoma,Adrenal carcinoma,Pituitary adenoma,B
Which of the following is a characteristic feature of Hashimoto's thyroiditis?,Excessive production of insulin by the pancreas,Excessive production of cortisol by the adrenal glands,Autoimmune destruction of the thyroid gland resulting in hypothyroidism,Excessive production of aldosterone by the adrenal glands,C
What is the primary cause of gestational diabetes mellitus (GDM)?,Insulin resistance during pregnancy,Excessive production of thyroid hormone by the thyroid gland,Autoimmune destruction of pancreatic beta cells,Excessive production of cortisol by the adrenal glands,A
Which of the following is a characteristic feature of hyperparathyroidism?,Excessive production of parathyroid hormone resulting in hypercalcemia,Excessive production of cortisol by the adrenal glands,Excessive production of insulin by the pancreas,Excessive production of aldosterone by the adrenal glands,A
What is the most common cause of secondary hypothyroidism?,Autoimmune destruction of the thyroid gland,Excessive production of aldosterone by the adrenal glands,Pituitary or hypothalamic dysfunction,Excessive production of cortisol by the adrenal glands,C
Which of the following is a characteristic feature of pheochromocytoma?,Excessive production of catecholamines by the adrenal medulla,Excessive production of insulin by the pancreas,Excessive production of aldosterone by the adrenal glands,Excessive production of cortisol by the adrenal glands,A
What is the primary cause of primary hyperinsulinism (insulinoma)?,Benign tumor of the pancreatic beta cells,Autoimmune destruction of pancreatic beta cells,Excessive production of thyroid hormone by the thyroid gland,Excessive production of cortisol by the adrenal glands,A
Which of the following is a characteristic feature of congenital adrenal hyperplasia (CAH)?,Deficiency of enzymes involved in cortisol synthesis,Excessive production of cortisol by the adrenal glands,Excessive production of aldosterone by the adrenal glands,Excessive production of insulin by the pancreas,A
What is the most common cause of secondary hyperparathyroidism?,Excessive production of cortisol by the adrenal glands,Chronic kidney disease resulting in decreased calcium and increased phosphate levels,Excessive production of aldosterone by the adrenal glands,Excessive production of insulin by the pancreas,B
Which of the following is a characteristic feature of pheochromocytoma?,Excessive production of cortisol by the adrenal glands,Excessive production of aldosterone by the adrenal glands,Excessive production of insulin by thepancreas,Excessive production of catecholamines by the adrenal medulla,D
What is the primary cause of primary hyperthyroidism?,Autoimmune destruction of the thyroid gland,Graves' disease,Excessive iodine intake,Excessive production of cortisol by the adrenal glands,B
What is the most common cause of osteoarthritis?,Infection of the joints,Genetic mutations,Autoimmune destruction of joints,Degenerative changes in articular cartilage,D
Which of the following is a characteristic feature of rheumatoid arthritis?,Genetic mutations,Degenerative changes in articular cartilage,Infection of the joints,Autoimmune destruction of synovial joints,D
What is the primary cause of osteoporosis?,Infection of the bones,Decreased bone density and strength,Increased bone density and strength,Genetic mutations,B
Which of the following is a characteristic feature of osteosarcoma?,Autoimmune destruction of joints,Infection of the joints,Malignant tumor arising from bone-forming cells,Genetic mutations,C
What is the most common cause of low back pain?,Autoimmune destruction of joints,Genetic mutations,Infection of the joints,Muscle strain and degenerative changes in the intervertebral discs,D
Which of the following is a characteristic feature of gout?,Genetic mutations,Infection of the joints,Autoimmune destruction of synovial joints,Deposition of uric acid crystals in joints,D
What is the primary cause of muscular dystrophy?,Autoimmune destruction of muscles,Injury to the muscles,Infection of the muscles,Genetic mutations affecting muscle protein production and function,D
Which of the following is a characteristic feature of ankylosing spondylitis?,Genetic mutations,Inflammatory arthritis affecting the spine and sacroiliac joints,Infection of the joints,Autoimmune destruction of synovial joints,B
What is the most common cause of septic arthritis?,Bacterial infection of the joints,Genetic mutations,Autoimmune destruction of joints,Infection of the bones,A
Which of the following is a characteristic feature of osteochondroma?,Infection of the joints,Autoimmune destruction of joints,Benign tumor consisting of mature bone and cartilage,Genetic mutations,C
What is the primary cause of fibromyalgia?,Infection of the bones,Genetic mutations,Unknown,Autoimmune destruction of joints,C
Which of the following is a characteristic feature of systemic lupus erythematosus (SLE)?,Autoimmune destruction of synovial joints,Genetic mutations,Autoimmune disease affecting multiple organs,Infection of the joints,C
What is the most common cause of rotator cuff tear?,Autoimmune destruction of joints,Infection of the joints,Degenerative changes and acute injury to the tendons of the rotator cuff,Genetic mutations,C
Which of the following is a characteristic feature of Paget's disease of bone?,Autoimmune destruction of joints,Infection of the joints,Genetic mutations,Abnormal bone remodeling resulting in enlarged and weakened bones,D
What is the primary cause of carpal tunnel syndrome?,Autoimmune destruction of joints,Compression of the median nerve at the wrist,Genetic mutations,Infection of the joints,B
Which of the following is a characteristic feature of osteomyelitis?,Infection of the joints,Autoimmune destruction of joints,Genetic mutations,Infection of the bone,D
What is the most common cause of anterior cruciate ligament (ACL) tear?,Infection of the joints,Sports-related injury and trauma to the knee joint,Genetic mutations,Autoimmune destruction of joints,B
Which of the following is a characteristic feature of osteochondritis dissecans?,Genetic mutations,Infection of the joints,Autoimmune destruction of joints,Disruption of blood supply to the subchondral bone resulting in loose fragments within the joint,D
What is the primary cause of herniated intervertebral disc (slipped disc)?,Infection of the joints,Autoimmune destruction of joints,Degenerative changes and trauma to the intervertebral discs,Genetic mutations,C
Which of the following is a characteristic feature of polymyalgia rheumatica?,Autoimmune destruction of synovial joints,Infection of the joints,Genetic mutations,Inflammatory disorder characterized by pain and stiffness in the shoulders and hips,D
What is the most common cause of melanoma?,Autoimmune reaction,Infection,Genetic mutations,Excessive exposure to ultraviolet (UV) radiation,D
What is the primary cause of basal cell carcinoma?,Excessive exposure to ultraviolet (UV) radiation,Genetic mutations,Infection,Autoimmune reaction,A
Which of the following is a characteristic feature of pemphigus vulgaris?,Excessive exposure to ultraviolet (UV) radiation,Infection,Autoimmune blistering disease affecting the skin and mucous membranes,Genetic mutations,C
What is the most common cause of acne vulgaris?,Genetic mutations,Excessive sebum production and follicular hyperkeratinization,Autoimmune reaction,Infection,B
Which of the following is a characteristic feature of atopic dermatitis?,Chronic inflammatory skin condition characterized by itching and eczematous lesions,Excessive exposure to ultraviolet (UV) radiation,Autoimmune reaction,Infection,A
What is the primary cause of squamous cell carcinoma?,Infection,Excessive exposure to ultraviolet (UV) radiation,Genetic mutations,Autoimmune reaction,B
Which of the following is a characteristic feature of bullous pemphigoid?,Autoimmune blistering disease affecting the skin,Infection,Genetic mutations,Excessive exposure to ultraviolet (UV) radiation,A
What is the most common cause of contact dermatitis?,Genetic mutations,Allergic or irritant reaction to a substance that comes into contact with the skin,Autoimmune reaction,Infection,B
Which of the following is a characteristic feature of vitiligo?,Excessive exposure to ultraviolet (UV) radiation,Autoimmune destruction of melanocytes resulting in depigmented patches,Genetic mutations,Infection,B
What is the primary cause of rosacea?,Genetic mutations,Chronic inflammatory skin condition characterized by facial redness and flushing,Infection,Autoimmune reaction,B
Which of the following is a characteristic feature of erythema multiforme?,Acute inflammatory skin condition characterized by target-like lesions,Autoimmune reaction,Excessive exposure to ultraviolet (UV) radiation,Infection,A
What is the primary cause of tinea corporis (ringworm)?,Fungal infection of the skin,Autoimmune reaction,Excessive exposure to ultraviolet (UV) radiation,Genetic mutations,A
Which of the following is a characteristic feature of pemphigoid gestationis?,Infection,Genetic mutations,Excessive exposure to ultraviolet (UV) radiation,Autoimmune blistering disease affecting pregnant women,D
What is the most common cause of cellulitis?,Bacterial skin infection,Genetic mutations,Autoimmune reaction,Excessive exposure to ultraviolet (UV) radiation,A
What is the primary cause of onychomycosis (fungal nail infection)?,Excessive exposure to ultraviolet (UV) radiation,Autoimmune reaction,Fungal infection of the nails,Genetic mutations,C
Which of the following is a characteristic feature of pemphigoid nodularis?,Autoimmune blistering disease characterized by tense blisters and nodular lesions,Excessive exposure to ultraviolet (UV) radiation,Genetic mutations,Infection,A
What is the primary cause of malaria?,Bacterial infection,Viral infection,Plasmodium parasites transmitted by infected mosquitoes,Fungal infection,C
Which of the following is a characteristic feature of tuberculosis?,Chronic bacterial infection primarily affecting the lungs,Plasmodium parasites transmitted by infected mosquitoes,Viral infection,Fungal infection,A
What is the most common cause of pneumonia?,Bacterial infection,Viral infection,Plasmodium parasites transmitted by infected mosquitoes,Fungal infection,A
Which of the following is a characteristic feature of HIV/AIDS?,Bacterial infection,Plasmodium parasites transmitted by infected mosquitoes,Chronic viral infection causing progressive immune system dysfunction,Fungal infection,C
What is the primary cause of influenza (flu)?,Fungal infection,Plasmodium parasites transmitted by infected mosquitoes,Influenza viruses,Bacterial infection,C
Which of the following is a characteristic feature of hepatitis B?,Viral infection causing liver inflammation and possible chronic infection,Bacterial infection,Plasmodium parasites transmitted by infected mosquitoes,Fungal infection,A
What is the most common cause of gastroenteritis?,Autoimmune reaction,Viral or bacterial infection,Fungal infection,Plasmodium parasites transmitted by infected mosquitoes,B
Which of the following is a characteristic feature of Lyme disease?,Plasmodium parasites transmitted by infected mosquitoes,Fungal infection,Viral infection,Bacterial infection transmitted through tick bites,D
What is the primary cause of meningitis?,Fungal infection,Plasmodium parasites transmitted by infected mosquitoes,Bacterial or viral infection affecting the membranes covering the brain and spinal cord,Autoimmune reaction,C
Which of the following is a characteristic feature of dengue fever?,Fungal infection,Viral infection transmitted by mosquitoes,Plasmodium parasites transmitted by infected mosquitoes,Bacterial infection,B
What is the most common cause of urinary tract infection (UTI)?,Fungal infection,Plasmodium parasites transmitted by infected mosquitoes,Bacterial infection,Viral infection,C
Which of the following is a characteristic feature of syphilis?,Plasmodium parasites transmitted by infected mosquitoes,Fungal infection,Bacterial infection transmitted through sexual contact or congenitally,Viral infection,C
What is the primary cause of Ebola virus disease?,Fungal infection,Ebola virus,Bacterial infection,Plasmodium parasites transmitted by infected mosquitoes,B
What is the most common cause of urinary schistosomiasis?,Bacterial infection,Plasmodium parasites transmitted by infected mosquitoes,Parasitic infection with Schistosoma haematobium,Viral infection,C
Which of the following is a characteristic feature of leishmaniasis?,Plasmodium parasites transmitted by infected mosquitoes,Bacterial infection,Viral infection,Parasitic infection transmitted through sand fly bites,D
What is the primary cause of Clostridium difficile infection?,Fungal infection,Bacterial infection through ingestion of spores,Plasmodium parasites transmitted by infected mosquitoes,Viral infection,B
Which of the following is a characteristic feature of zoonotic infections?,Infections transmitted from animals to humans,Viral infection,Bacterial infection,Plasmodium parasites transmitted by infected mosquitoes,A
What is the most common cause of sexually transmitted infections (STIs)?,Plasmodium parasites transmitted by infected mosquitoes,Bacterial or viral infections transmitted through sexual contact,Autoimmune reaction,Fungal infection,B
Which of the following is a characteristic feature of anthrax?,Viral infection,Plasmodium parasites transmitted by infected mosquitoes,Fungal infection,Bacterial infection caused by Bacillus anthracis,D
What is the primary cause of congestive heart failure?,Increased blood viscosity,Immune response,Impaired cardiac function leading to inadequate blood flow,Excessive bleeding,C
Which of the following is a characteristic feature of deep vein thrombosis (DVT)?,Excessive bleeding,Formation of blood clot in a deep vein,Increased blood viscosity,Impaired cardiac function leading to inadequate blood flow,B
What is the most common cause of pulmonary embolism?,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,Excessive bleeding,Migration of a blood clot to the lungs,D
Which of the following is a characteristic feature of atherosclerosis?,Impaired cardiac function leading to inadequate blood flow,Excessive bleeding,Increased blood viscosity,Build-up of plaque in the arteries,D
What is the primary cause of varicose veins?,Weakening of vein walls and malfunctioning valves,Increased blood viscosity,Excessive bleeding,Impaired cardiac function leading to inadequate blood flow,A
Which of the following is a characteristic feature of hypertension?,Persistently high blood pressure,Increased blood viscosity,Excessive bleeding,Impaired cardiac function leading to inadequate blood flow,A
What is the most common cause of aneurysm?,Excessive bleeding,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,Weakening of blood vessel walls,D
Which of the following is a characteristic feature of ischemic heart disease?,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,Reduced blood flow to the heart muscle,Excessive bleeding,C
What is the primary cause of portal hypertension?,Excessive bleeding,Increased blood pressure in the portal venous system,Increased blood viscosity,Impaired cardiac function leading to inadequate blood flow,B
Which of the following is a characteristic feature of pulmonary hypertension?,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,Excessive bleeding,Elevated blood pressure in the pulmonary arteries,D
What is the most common cause of thrombocytopenia?,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,Excessive bleeding,Decreased platelet production or increased destruction,D
Which of the following is a characteristic feature of disseminated intravascular coagulation (DIC)?,Impaired cardiac function leading to inadequate blood flow,Abnormal activation of the coagulation system resulting in widespread clotting and bleeding,Increased blood viscosity,Excessive bleeding,B
What is the primary cause of hypovolemic shock?,Impaired cardiac function leading to inadequate blood flow,Excessive bleeding,Increased blood viscosity,Significant loss of blood or fluid volume,D
Which of the following is a characteristic feature of sickle cell disease?,Inherited blood disorder causing abnormal hemoglobin and red blood cell shape,Excessive bleeding,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,A
What is the most common cause of coagulopathy?,Abnormal blood clotting or bleeding disorder,Excessive bleeding,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,A
Which of the following is a characteristic feature of venous thromboembolism (VTE)?,Formation of blood clot in a vein,Impaired cardiac function leading to inadequate blood flow,Excessive bleeding,Increased blood viscosity,A
What is the primary cause of cardiogenic shock?,Excessive bleeding,Impaired cardiac function leading to inadequate blood flow,Severe heart failure leading to inadequate blood flow,Increased blood viscosity,C
Which of the following is a characteristic feature of polycythemia vera?,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,Excessive bleeding,Overproduction of red blood cells,D
What is the most common cause of hemorrhagic stroke?,Impaired cardiac function leading to inadequate blood flow,Excessive bleeding,Increased blood viscosity,Bleeding in the brain due to ruptured blood vessels,D
Which of the following is a characteristic feature of hemophilia?,Excessive bleeding,Impaired cardiac function leading to inadequate blood flow,Increased blood viscosity,Inherited bleeding disorder characterized by deficiency or dysfunction of clotting factors,D
What is the primary cause of mesothelioma?,Exposure to lead,Exposure to asbestos fibers,Exposure to radon gas,Exposure to mold,B
